# legendlabel: $A e^{-k/\tau}$
# description: 
# m=0.9938337072239355, tau=646.6859173971507[ms]
# fitrange: 1 <= k <= 5000[4.0ms]
# function: $A e^{-k/\tau}$
# 	with parameters:
# 		tau = 646.6859173971507
# 		A = 0.9692993494176645
# 
# legendlabel: $A e^{-k/\tau} + O$
# description: 
# m=0.994261478039535, tau=695.0416806050425[ms]
# fitrange: 1 <= k <= 2999[4.0ms]
# function: $A e^{-k/\tau} + O$
# 	with parameters:
# 		tau = 695.0416806050425
# 		A = 0.9901016772895169
# 		O = -0.024830960041080253
# 
# 1_steps[4.0ms]	2_coefficients	3_stderrs	4_coefficients	5_stderrs
3.926000000000000000e+03	-4.309008360995092435e-02	5.293542649942183098e-02	nan	nan
3.927000000000000000e+03	-4.343384646274882355e-02	5.276974689947070557e-02	nan	nan
3.928000000000000000e+03	-4.345330668504050059e-02	5.281307004923260773e-02	nan	nan
3.929000000000000000e+03	-4.363563815849590133e-02	5.270069576623628155e-02	nan	nan
3.930000000000000000e+03	-4.394834435054311567e-02	5.281952928640055306e-02	nan	nan
3.931000000000000000e+03	-4.437434163896238071e-02	5.282272092179137596e-02	nan	nan
3.932000000000000000e+03	-4.432387349280939026e-02	5.289070443867224802e-02	nan	nan
3.933000000000000000e+03	-4.440710209062494890e-02	5.288233918375743331e-02	nan	nan
3.934000000000000000e+03	-4.487315474883333405e-02	5.270710909522920845e-02	nan	nan
3.935000000000000000e+03	-4.497894842238129437e-02	5.281091366596405573e-02	nan	nan
3.936000000000000000e+03	-4.530862859168863915e-02	5.284818360502010343e-02	nan	nan
3.937000000000000000e+03	-4.481057747737027946e-02	5.270410659811389925e-02	nan	nan
3.938000000000000000e+03	-4.532004558007377698e-02	5.268388502277861207e-02	nan	nan
3.939000000000000000e+03	-4.553275606710582846e-02	5.271873773903941462e-02	nan	nan
3.940000000000000000e+03	-4.596787252071817681e-02	5.260668195327525276e-02	nan	nan
3.941000000000000000e+03	-4.563247959264939840e-02	5.272312113127265026e-02	nan	nan
3.942000000000000000e+03	-4.562054405652977984e-02	5.249190564626399907e-02	nan	nan
3.943000000000000000e+03	-4.591244388493059825e-02	5.257098472009862772e-02	nan	nan
3.944000000000000000e+03	-4.599154026808799367e-02	5.250051160198422606e-02	nan	nan
3.945000000000000000e+03	-4.629037774259966292e-02	5.253799554672718836e-02	nan	nan
3.946000000000000000e+03	-4.640713328629281903e-02	5.252694508080708174e-02	nan	nan
3.947000000000000000e+03	-4.721041061411415662e-02	5.240861534740861444e-02	nan	nan
3.948000000000000000e+03	-4.700580968657390446e-02	5.236480653846287137e-02	nan	nan
3.949000000000000000e+03	-4.770647753532039625e-02	5.231568810771895783e-02	nan	nan
3.950000000000000000e+03	-4.798698540758104120e-02	5.219741485492931238e-02	nan	nan
3.951000000000000000e+03	-4.845436337616539774e-02	5.219518030673418740e-02	nan	nan
3.952000000000000000e+03	-4.880473721157191358e-02	5.213154181972605439e-02	nan	nan
3.953000000000000000e+03	-4.943653626498330234e-02	5.216270273198252844e-02	nan	nan
3.954000000000000000e+03	-4.874154027263774558e-02	5.227335420073955102e-02	nan	nan
3.955000000000000000e+03	-4.930721928827135059e-02	5.210249443796347024e-02	nan	nan
3.956000000000000000e+03	-4.931605789606892387e-02	5.213915316477905210e-02	nan	nan
3.957000000000000000e+03	-4.951078831407886016e-02	5.226819800287859502e-02	nan	nan
3.958000000000000000e+03	-5.014848280449348689e-02	5.209126276385173115e-02	nan	nan
3.959000000000000000e+03	-5.006763076886029673e-02	5.194298284257258674e-02	nan	nan
3.960000000000000000e+03	-5.070713239697852842e-02	5.202221013054110499e-02	nan	nan
3.961000000000000000e+03	-5.037397814769459942e-02	5.186787667000914565e-02	nan	nan
3.962000000000000000e+03	-5.101939719263670625e-02	5.193458519165061044e-02	nan	nan
3.963000000000000000e+03	-5.149500579317355109e-02	5.182708132322317446e-02	nan	nan
3.964000000000000000e+03	-5.182621852339396040e-02	5.180100420550667190e-02	nan	nan
3.965000000000000000e+03	-5.230857800200459234e-02	5.168223722359455846e-02	nan	nan
3.966000000000000000e+03	-5.144677431397295247e-02	5.200490037536467658e-02	nan	nan
3.967000000000000000e+03	-5.223136031116330791e-02	5.188696438359045177e-02	nan	nan
3.968000000000000000e+03	-5.224406315754672597e-02	5.181365710325011587e-02	nan	nan
3.969000000000000000e+03	-5.238394145919317291e-02	5.187422567596493977e-02	nan	nan
3.970000000000000000e+03	-5.328701248125065210e-02	5.184934219316445630e-02	nan	nan
3.971000000000000000e+03	-5.336456156426082342e-02	5.194185064158682308e-02	nan	nan
3.972000000000000000e+03	-5.351716926604799252e-02	5.178466972804803004e-02	nan	nan
3.973000000000000000e+03	-5.375590822963218635e-02	5.187984367170848238e-02	nan	nan
3.974000000000000000e+03	-5.456411860436442829e-02	5.194518139324541539e-02	nan	nan
3.975000000000000000e+03	-5.480328548493000607e-02	5.187983957112284744e-02	nan	nan
3.976000000000000000e+03	-5.580125379360743182e-02	5.185018754492887183e-02	nan	nan
3.977000000000000000e+03	-5.577179080398962652e-02	5.192850114089880842e-02	nan	nan
3.978000000000000000e+03	-5.606420421822646410e-02	5.192655831147714035e-02	nan	nan
3.979000000000000000e+03	-5.704757220548266339e-02	5.199339892264284724e-02	nan	nan
3.980000000000000000e+03	-5.686598269429994634e-02	5.196817700289484837e-02	nan	nan
3.981000000000000000e+03	-5.703987324703106015e-02	5.202968585550204333e-02	nan	nan
3.982000000000000000e+03	-5.793606616353715044e-02	5.201678539840753901e-02	nan	nan
3.983000000000000000e+03	-5.784948496987236954e-02	5.190509302284648102e-02	nan	nan
3.984000000000000000e+03	-5.799756998239589956e-02	5.189173213521479366e-02	nan	nan
3.985000000000000000e+03	-5.876467395826954349e-02	5.198640053672917705e-02	nan	nan
3.986000000000000000e+03	-5.892725542035111286e-02	5.201317732435582764e-02	nan	nan
3.987000000000000000e+03	-5.954627671959761281e-02	5.201349209601197759e-02	nan	nan
3.988000000000000000e+03	-6.001801924404746164e-02	5.206132485466984094e-02	nan	nan
3.989000000000000000e+03	-6.040122739155061315e-02	5.199439919357938533e-02	nan	nan
3.990000000000000000e+03	-6.032281314582384202e-02	5.208689682823577916e-02	nan	nan
3.991000000000000000e+03	-6.096744256072543500e-02	5.225358707026542954e-02	nan	nan
3.992000000000000000e+03	-6.150604905914334314e-02	5.209727560221377035e-02	nan	nan
3.993000000000000000e+03	-6.212487227575617943e-02	5.217805746251746868e-02	nan	nan
3.994000000000000000e+03	-6.213035066243027815e-02	5.222710187004932919e-02	nan	nan
3.995000000000000000e+03	-6.254843697886960929e-02	5.220214889091640692e-02	nan	nan
3.996000000000000000e+03	-6.252812119133768776e-02	5.231479308643587067e-02	nan	nan
3.997000000000000000e+03	-6.321437229580355310e-02	5.221754721607722860e-02	nan	nan
3.998000000000000000e+03	-6.350744059658339213e-02	5.224510614014107879e-02	nan	nan
3.999000000000000000e+03	-6.358872147129195074e-02	5.228004958105781502e-02	nan	nan
4.000000000000000000e+03	-6.405426885339068899e-02	5.239837811463956413e-02	nan	nan
4.001000000000000000e+03	-6.475067283119048667e-02	5.214480262188375681e-02	-6.686050034711596424e-02	5.511597366182961755e-02
4.002000000000000000e+03	-6.466063309503150558e-02	5.246560500388163656e-02	nan	nan
4.003000000000000000e+03	-6.495508125227980600e-02	5.233777415348703915e-02	nan	nan
4.004000000000000000e+03	-6.560849225509461646e-02	5.217203183943248945e-02	nan	nan
4.005000000000000000e+03	-6.605405426002042280e-02	5.205234890117210050e-02	nan	nan
4.006000000000000000e+03	-6.634450367662714232e-02	5.211262847222388611e-02	nan	nan
4.007000000000000000e+03	-6.700963729555693693e-02	5.200481773151173492e-02	nan	nan
4.008000000000000000e+03	-6.695424050887381628e-02	5.196937088552036621e-02	nan	nan
4.009000000000000000e+03	-6.733922009826999455e-02	5.190503130865944253e-02	nan	nan
4.010000000000000000e+03	-6.746672214696314285e-02	5.184751052280404948e-02	nan	nan
4.011000000000000000e+03	-6.823666338616098115e-02	5.177644198685967675e-02	nan	nan
4.012000000000000000e+03	-6.873984079963905980e-02	5.158238820514358253e-02	nan	nan
4.013000000000000000e+03	-6.828347510759544270e-02	5.179485542065054293e-02	nan	nan
4.014000000000000000e+03	-6.886283324765211933e-02	5.173732274437960882e-02	nan	nan
4.015000000000000000e+03	-6.918775063217644239e-02	5.200925832223710077e-02	nan	nan
4.016000000000000000e+03	-6.945687954340631909e-02	5.177770750622433249e-02	nan	nan
4.017000000000000000e+03	-7.018560383815712622e-02	5.186335640602758590e-02	nan	nan
4.018000000000000000e+03	-7.074119067706155506e-02	5.178814868389645248e-02	nan	nan
4.019000000000000000e+03	-7.096073765493163266e-02	5.187242802743994435e-02	nan	nan
4.020000000000000000e+03	-7.071905358397631569e-02	5.184805659287659851e-02	nan	nan
4.021000000000000000e+03	-7.128657045896730216e-02	5.175248962667358676e-02	nan	nan
4.022000000000000000e+03	-7.179430185965116062e-02	5.164535353836827158e-02	nan	nan
4.023000000000000000e+03	-7.167759111843477471e-02	5.175051350837561737e-02	nan	nan
4.024000000000000000e+03	-7.298374922121445008e-02	5.163603266598326691e-02	nan	nan
4.025000000000000000e+03	-7.315287194465727727e-02	5.154939901892992282e-02	nan	nan
4.026000000000000000e+03	-7.361243202906356253e-02	5.143068392243399511e-02	nan	nan
4.027000000000000000e+03	-7.408776598478754305e-02	5.127868812254328390e-02	nan	nan
4.028000000000000000e+03	-7.540304367591099677e-02	5.125837628682986674e-02	nan	nan
4.029000000000000000e+03	-7.569868608447116731e-02	5.125537152838416377e-02	nan	nan
4.030000000000000000e+03	-7.625078789779456134e-02	5.116340963380616030e-02	nan	nan
4.031000000000000000e+03	-7.685008667607659549e-02	5.100496142037436870e-02	nan	nan
4.032000000000000000e+03	-7.762770905028985868e-02	5.094867972305534148e-02	nan	nan
4.033000000000000000e+03	-7.803024073735220778e-02	5.116189813501954842e-02	nan	nan
4.034000000000000000e+03	-7.914506366238567570e-02	5.098800647108292505e-02	nan	nan
4.035000000000000000e+03	-8.002548877401047256e-02	5.110590757957914759e-02	nan	nan
4.036000000000000000e+03	-8.004028646059058172e-02	5.105644407221072295e-02	nan	nan
4.037000000000000000e+03	-8.086194494139256617e-02	5.098854074902695044e-02	nan	nan
4.038000000000000000e+03	-8.175455849758231364e-02	5.102182273729406747e-02	nan	nan
4.039000000000000000e+03	-8.238987706449270310e-02	5.102558599894255198e-02	nan	nan
4.040000000000000000e+03	-8.259604787291122130e-02	5.096494292892061323e-02	nan	nan
4.041000000000000000e+03	-8.313513133049303672e-02	5.099749965576607508e-02	nan	nan
4.042000000000000000e+03	-8.349331694983934404e-02	5.092078559193852216e-02	nan	nan
4.043000000000000000e+03	-8.424707930935278200e-02	5.085826582240562943e-02	nan	nan
4.044000000000000000e+03	-8.491691425180313002e-02	5.076196538357982679e-02	nan	nan
4.045000000000000000e+03	-8.551408841339938616e-02	5.055192989065940279e-02	nan	nan
4.046000000000000000e+03	-8.605588634079570920e-02	5.058968457727606310e-02	nan	nan
4.047000000000000000e+03	-8.654533220132731852e-02	5.054335493098616183e-02	nan	nan
4.048000000000000000e+03	-8.723556836822275729e-02	5.047307723275213515e-02	nan	nan
4.049000000000000000e+03	-8.759540603800332337e-02	5.046964053157047825e-02	nan	nan
4.050000000000000000e+03	-8.812213499031808228e-02	5.014527969933284257e-02	nan	nan
4.051000000000000000e+03	-8.815061295458832824e-02	5.033837284477803153e-02	nan	nan
4.052000000000000000e+03	-8.906293262515189990e-02	5.008916463962523324e-02	nan	nan
4.053000000000000000e+03	-8.928194970889177795e-02	5.011469809190439995e-02	nan	nan
4.054000000000000000e+03	-8.991620656063636918e-02	4.984572954542070694e-02	nan	nan
4.055000000000000000e+03	-9.043304583328198865e-02	4.976273331099339420e-02	nan	nan
4.056000000000000000e+03	-9.058723327628602495e-02	4.963950623751763741e-02	nan	nan
4.057000000000000000e+03	-9.146919492710921251e-02	4.961245094616093670e-02	nan	nan
4.058000000000000000e+03	-9.224418009811176378e-02	4.935986542484825657e-02	nan	nan
4.059000000000000000e+03	-9.251404280572832206e-02	4.919547642873740856e-02	nan	nan
4.060000000000000000e+03	-9.264278129127739847e-02	4.916650809546369016e-02	nan	nan
4.061000000000000000e+03	-9.360545615641242823e-02	4.894105670652143525e-02	nan	nan
4.062000000000000000e+03	-9.393448680229296577e-02	4.894162539014815239e-02	nan	nan
4.063000000000000000e+03	-9.440162796884762897e-02	4.891077976661466903e-02	nan	nan
4.064000000000000000e+03	-9.552111241352212456e-02	4.867611032459607384e-02	nan	nan
4.065000000000000000e+03	-9.575808128666155050e-02	4.862292513344992212e-02	nan	nan
4.066000000000000000e+03	-9.637383351942253873e-02	4.852829256086044901e-02	nan	nan
4.067000000000000000e+03	-9.688655256228652368e-02	4.859274636427623334e-02	nan	nan
4.068000000000000000e+03	-9.717123195184043660e-02	4.822509677288627089e-02	nan	nan
4.069000000000000000e+03	-9.795050518018769137e-02	4.811566570813704397e-02	nan	nan
4.070000000000000000e+03	-9.821182004324849335e-02	4.815818874483755729e-02	nan	nan
4.071000000000000000e+03	-9.895898347690426644e-02	4.807858039789610766e-02	nan	nan
4.072000000000000000e+03	-9.875226150012686444e-02	4.799713921010186068e-02	nan	nan
4.073000000000000000e+03	-9.924230626245147957e-02	4.797045733115958693e-02	nan	nan
4.074000000000000000e+03	-1.000605956513323652e-01	4.777564718866127158e-02	nan	nan
4.075000000000000000e+03	-1.001560508765746843e-01	4.781932028807713009e-02	nan	nan
4.076000000000000000e+03	-1.002594766104912549e-01	4.780105333422447061e-02	nan	nan
4.077000000000000000e+03	-1.007978807196689558e-01	4.773111758751441558e-02	nan	nan
4.078000000000000000e+03	-1.004452250546338937e-01	4.766024761472294202e-02	nan	nan
4.079000000000000000e+03	-1.011749407746284912e-01	4.756717954752189004e-02	nan	nan
4.080000000000000000e+03	-1.012336267147725677e-01	4.751986733750006991e-02	nan	nan
4.081000000000000000e+03	-1.018768708156698732e-01	4.747108423417953360e-02	nan	nan
4.082000000000000000e+03	-1.019918502230261204e-01	4.733647234221128458e-02	nan	nan
4.083000000000000000e+03	-1.020553423134760163e-01	4.716363600209493023e-02	nan	nan
4.084000000000000000e+03	-1.026153593321956353e-01	4.719659170809119286e-02	nan	nan
4.085000000000000000e+03	-1.028338743061316674e-01	4.708667060375852642e-02	nan	nan
4.086000000000000000e+03	-1.032033815565451540e-01	4.701467359790204026e-02	nan	nan
4.087000000000000000e+03	-1.030369261726555158e-01	4.695104884161757641e-02	nan	nan
4.088000000000000000e+03	-1.038633159185859689e-01	4.689757944327743733e-02	nan	nan
4.089000000000000000e+03	-1.044243059904898241e-01	4.679622145261718574e-02	nan	nan
4.090000000000000000e+03	-1.048835685924533190e-01	4.661879949014349073e-02	nan	nan
4.091000000000000000e+03	-1.047099869584690451e-01	4.655652661835872619e-02	nan	nan
4.092000000000000000e+03	-1.053019035460735775e-01	4.663642231996529414e-02	nan	nan
4.093000000000000000e+03	-1.052868579501147484e-01	4.659596884261268251e-02	nan	nan
4.094000000000000000e+03	-1.056360945748656410e-01	4.655815237944855439e-02	nan	nan
4.095000000000000000e+03	-1.060406846550651788e-01	4.653835155258072981e-02	nan	nan
4.096000000000000000e+03	-1.059972401033978107e-01	4.660393255288538400e-02	nan	nan
4.097000000000000000e+03	-1.055717841806171897e-01	4.665060145357061150e-02	nan	nan
4.098000000000000000e+03	-1.059864460879618164e-01	4.650752924677353101e-02	nan	nan
4.099000000000000000e+03	-1.065131099537547366e-01	4.670026049967634929e-02	nan	nan
4.100000000000000000e+03	-1.063761912836220791e-01	4.664241229016399121e-02	nan	nan
4.101000000000000000e+03	-1.065100888411981001e-01	4.681083468461696984e-02	-1.105266495103553598e-01	4.959308076912138236e-02
4.102000000000000000e+03	-1.069206480555944666e-01	4.676875376773999282e-02	nan	nan
4.103000000000000000e+03	-1.071339355591692105e-01	4.678668105675180128e-02	nan	nan
4.104000000000000000e+03	-1.073398410665795388e-01	4.682197654977839768e-02	nan	nan
4.105000000000000000e+03	-1.073738863977631020e-01	4.694872976452475061e-02	nan	nan
4.106000000000000000e+03	-1.075241293664503245e-01	4.689866116335864726e-02	nan	nan
4.107000000000000000e+03	-1.075139086775118435e-01	4.698507634339652711e-02	nan	nan
4.108000000000000000e+03	-1.076646954257425709e-01	4.703251592865466402e-02	nan	nan
4.109000000000000000e+03	-1.076555344605380771e-01	4.697508053275836759e-02	nan	nan
4.110000000000000000e+03	-1.079951706792875166e-01	4.716643031041221901e-02	nan	nan
4.111000000000000000e+03	-1.076695874917286549e-01	4.720010506284946783e-02	nan	nan
4.112000000000000000e+03	-1.075856865392937622e-01	4.719704652010080215e-02	nan	nan
4.113000000000000000e+03	-1.075734635266037548e-01	4.725199866241122648e-02	nan	nan
4.114000000000000000e+03	-1.079215985510315889e-01	4.735399650890319279e-02	nan	nan
4.115000000000000000e+03	-1.077130060877096590e-01	4.741474886130360444e-02	nan	nan
4.116000000000000000e+03	-1.078681195051183622e-01	4.754856978024862846e-02	nan	nan
4.117000000000000000e+03	-1.074420648882086493e-01	4.759127595081730916e-02	nan	nan
4.118000000000000000e+03	-1.074945617400763637e-01	4.764382598679832437e-02	nan	nan
4.119000000000000000e+03	-1.077656934477061457e-01	4.746814033034504887e-02	nan	nan
4.120000000000000000e+03	-1.076553163194550605e-01	4.769177106880315153e-02	nan	nan
4.121000000000000000e+03	-1.078827384259064964e-01	4.779355077779557509e-02	nan	nan
4.122000000000000000e+03	-1.077486868110378443e-01	4.772453156868802088e-02	nan	nan
4.123000000000000000e+03	-1.075927686897117513e-01	4.788124585234379560e-02	nan	nan
4.124000000000000000e+03	-1.084062836482810044e-01	4.780221279490121794e-02	nan	nan
4.125000000000000000e+03	-1.084296611919947084e-01	4.787209788301347024e-02	nan	nan
4.126000000000000000e+03	-1.084690994404378939e-01	4.800484584472536342e-02	nan	nan
4.127000000000000000e+03	-1.081512341337079741e-01	4.811550267810018461e-02	nan	nan
4.128000000000000000e+03	-1.079892330487328411e-01	4.815235290830834763e-02	nan	nan
4.129000000000000000e+03	-1.082470556867545231e-01	4.822715974259924460e-02	nan	nan
4.130000000000000000e+03	-1.081122649798312435e-01	4.828185632368180852e-02	nan	nan
4.131000000000000000e+03	-1.082391037630177077e-01	4.840844317725605250e-02	nan	nan
4.132000000000000000e+03	-1.075388582648581781e-01	4.850951073184199547e-02	nan	nan
4.133000000000000000e+03	-1.074427657274172193e-01	4.868179456204020650e-02	nan	nan
4.134000000000000000e+03	-1.077876385355666100e-01	4.886970274262578823e-02	nan	nan
4.135000000000000000e+03	-1.079222781760281052e-01	4.880181841168847873e-02	nan	nan
4.136000000000000000e+03	-1.076252182085827014e-01	4.880748895751166327e-02	nan	nan
4.137000000000000000e+03	-1.079559975911345282e-01	4.885919608737645387e-02	nan	nan
4.138000000000000000e+03	-1.079963631345549901e-01	4.918459130505618837e-02	nan	nan
4.139000000000000000e+03	-1.086859725887228817e-01	4.930414206920921000e-02	nan	nan
4.140000000000000000e+03	-1.084629232749848571e-01	4.941707766309835770e-02	nan	nan
4.141000000000000000e+03	-1.082332595271139064e-01	4.936157567735229706e-02	nan	nan
4.142000000000000000e+03	-1.081725839838064973e-01	4.948083644968003653e-02	nan	nan
4.143000000000000000e+03	-1.083122957950229531e-01	4.966310824615655789e-02	nan	nan
4.144000000000000000e+03	-1.081425291772156738e-01	4.978441763983513374e-02	nan	nan
4.145000000000000000e+03	-1.080064875217169318e-01	4.991049874482125087e-02	nan	nan
4.146000000000000000e+03	-1.080135205810361654e-01	5.009232895024316734e-02	nan	nan
4.147000000000000000e+03	-1.077511524869820408e-01	5.038702022210818365e-02	nan	nan
4.148000000000000000e+03	-1.083113905445061559e-01	5.030352139350848656e-02	nan	nan
4.149000000000000000e+03	-1.084787934327997166e-01	5.034652017719427192e-02	nan	nan
4.150000000000000000e+03	-1.087412831100258437e-01	5.070108974692030118e-02	nan	nan
4.151000000000000000e+03	-1.088324576787603470e-01	5.069649850979260353e-02	nan	nan
4.152000000000000000e+03	-1.084688308034638532e-01	5.083822874281352516e-02	nan	nan
4.153000000000000000e+03	-1.083960567679721487e-01	5.089874611978705693e-02	nan	nan
4.154000000000000000e+03	-1.084037031803737616e-01	5.108543300235571238e-02	nan	nan
4.155000000000000000e+03	-1.086864780292606802e-01	5.135574337456729616e-02	nan	nan
4.156000000000000000e+03	-1.087942209033125052e-01	5.148978216711724842e-02	nan	nan
4.157000000000000000e+03	-1.086456305291313013e-01	5.153000331019814972e-02	nan	nan
4.158000000000000000e+03	-1.084124649565046533e-01	5.143909395218545372e-02	nan	nan
4.159000000000000000e+03	-1.089613107311520751e-01	5.151686077760860710e-02	nan	nan
4.160000000000000000e+03	-1.087575922926596883e-01	5.179372204876755981e-02	nan	nan
4.161000000000000000e+03	-1.088028075794865018e-01	5.182149620142360857e-02	nan	nan
4.162000000000000000e+03	-1.086109392909909988e-01	5.199435239794635011e-02	nan	nan
4.163000000000000000e+03	-1.084441418397761314e-01	5.219422134036992567e-02	nan	nan
4.164000000000000000e+03	-1.080680732758410728e-01	5.226859123922136807e-02	nan	nan
4.165000000000000000e+03	-1.082074485908545436e-01	5.231242666854602624e-02	nan	nan
4.166000000000000000e+03	-1.082600743198583321e-01	5.235914298106358195e-02	nan	nan
4.167000000000000000e+03	-1.082699684159148801e-01	5.242569895271340097e-02	nan	nan
4.168000000000000000e+03	-1.081312338772712212e-01	5.246022418628982359e-02	nan	nan
4.169000000000000000e+03	-1.077516855416145169e-01	5.253518142659892309e-02	nan	nan
4.170000000000000000e+03	-1.079651984622479743e-01	5.267422835142600290e-02	nan	nan
4.171000000000000000e+03	-1.074668847535361904e-01	5.255572527333404742e-02	nan	nan
4.172000000000000000e+03	-1.071031663443811344e-01	5.240574994260368408e-02	nan	nan
4.173000000000000000e+03	-1.071233830837197420e-01	5.265218045271896630e-02	nan	nan
4.174000000000000000e+03	-1.076674529477723574e-01	5.261980454246130423e-02	nan	nan
4.175000000000000000e+03	-1.073959648762233821e-01	5.272099591974067218e-02	nan	nan
4.176000000000000000e+03	-1.071054185928257685e-01	5.281033354728528750e-02	nan	nan
4.177000000000000000e+03	-1.073442614404426648e-01	5.295802736535982352e-02	nan	nan
4.178000000000000000e+03	-1.073575131412501243e-01	5.319027838081278464e-02	nan	nan
4.179000000000000000e+03	-1.074511915129905681e-01	5.309401580216648736e-02	nan	nan
4.180000000000000000e+03	-1.072423085468313247e-01	5.331076635476209719e-02	nan	nan
4.181000000000000000e+03	-1.077236409554504781e-01	5.350566584926107899e-02	nan	nan
4.182000000000000000e+03	-1.077968089646235139e-01	5.346819288605858533e-02	nan	nan
4.183000000000000000e+03	-1.081289203880437810e-01	5.371274496210105831e-02	nan	nan
4.184000000000000000e+03	-1.081777430319261490e-01	5.380083601816854771e-02	nan	nan
4.185000000000000000e+03	-1.082932059327136598e-01	5.394341419400533466e-02	nan	nan
4.186000000000000000e+03	-1.079703331228447222e-01	5.396766510179537568e-02	nan	nan
4.187000000000000000e+03	-1.082412575979589536e-01	5.413896009924547281e-02	nan	nan
4.188000000000000000e+03	-1.082590571023246129e-01	5.416743833544544057e-02	nan	nan
4.189000000000000000e+03	-1.085582271568682061e-01	5.429616180753628341e-02	nan	nan
4.190000000000000000e+03	-1.094363111630686503e-01	5.424557983204890410e-02	nan	nan
4.191000000000000000e+03	-1.089838359248737482e-01	5.429464813653013533e-02	nan	nan
4.192000000000000000e+03	-1.087231844575364814e-01	5.432052410971020123e-02	nan	nan
4.193000000000000000e+03	-1.094052983132410423e-01	5.437020265966990146e-02	nan	nan
4.194000000000000000e+03	-1.096974764875986025e-01	5.456776435744701420e-02	nan	nan
4.195000000000000000e+03	-1.100879674218622484e-01	5.447838356844272173e-02	nan	nan
4.196000000000000000e+03	-1.099029892450194001e-01	5.461774059152708222e-02	nan	nan
4.197000000000000000e+03	-1.101203522758513464e-01	5.481788550422773271e-02	nan	nan
4.198000000000000000e+03	-1.106160820274981332e-01	5.494255298096231005e-02	nan	nan
4.199000000000000000e+03	-1.113289936653920204e-01	5.480512878918690489e-02	nan	nan
4.200000000000000000e+03	-1.116363420850009502e-01	5.505651261876818442e-02	nan	nan
4.201000000000000000e+03	-1.121843237789978964e-01	5.490380680438113059e-02	-1.172318789256540927e-01	5.826944459974355006e-02
4.202000000000000000e+03	-1.122123903873964296e-01	5.501900641196887792e-02	nan	nan
4.203000000000000000e+03	-1.127112888231350390e-01	5.509864186947532189e-02	nan	nan
4.204000000000000000e+03	-1.130749292877611667e-01	5.513360664222973634e-02	nan	nan
4.205000000000000000e+03	-1.136204063718555257e-01	5.535778242842070984e-02	nan	nan
4.206000000000000000e+03	-1.135968939756185903e-01	5.512158111723944320e-02	nan	nan
4.207000000000000000e+03	-1.140541597589072031e-01	5.518266252977292730e-02	nan	nan
4.208000000000000000e+03	-1.144377741441541946e-01	5.527432959038406507e-02	nan	nan
4.209000000000000000e+03	-1.149675742005307200e-01	5.532325603328642344e-02	nan	nan
4.210000000000000000e+03	-1.153695847430489668e-01	5.547552673226113090e-02	nan	nan
4.211000000000000000e+03	-1.151327402938586708e-01	5.540442953889369165e-02	nan	nan
4.212000000000000000e+03	-1.160312120636258354e-01	5.549814363876002382e-02	nan	nan
4.213000000000000000e+03	-1.162566365157599729e-01	5.560604277314915023e-02	nan	nan
4.214000000000000000e+03	-1.162643392731842196e-01	5.552791138177649161e-02	nan	nan
4.215000000000000000e+03	-1.162926088403486019e-01	5.553778799040268166e-02	nan	nan
4.216000000000000000e+03	-1.162162498229692975e-01	5.578487723183088443e-02	nan	nan
4.217000000000000000e+03	-1.170070704002388745e-01	5.577517012609765207e-02	nan	nan
4.218000000000000000e+03	-1.168624409459797925e-01	5.573323515153364577e-02	nan	nan
4.219000000000000000e+03	-1.169679346254657720e-01	5.582657700600641287e-02	nan	nan
4.220000000000000000e+03	-1.171979891863585560e-01	5.587204795138941277e-02	nan	nan
4.221000000000000000e+03	-1.173883698860341135e-01	5.604255914310104364e-02	nan	nan
4.222000000000000000e+03	-1.176067273512823308e-01	5.603451873701773001e-02	nan	nan
4.223000000000000000e+03	-1.180231554611388400e-01	5.628626501243146063e-02	nan	nan
4.224000000000000000e+03	-1.178027321329811333e-01	5.625589308925187798e-02	nan	nan
4.225000000000000000e+03	-1.174786870496442176e-01	5.634233225201133732e-02	nan	nan
4.226000000000000000e+03	-1.179244270553218010e-01	5.637219278501423569e-02	nan	nan
4.227000000000000000e+03	-1.173903864639122691e-01	5.648412717588587040e-02	nan	nan
4.228000000000000000e+03	-1.179083264158908018e-01	5.660328618288332225e-02	nan	nan
4.229000000000000000e+03	-1.179524823849039949e-01	5.656629521055071136e-02	nan	nan
4.230000000000000000e+03	-1.180418243747161366e-01	5.656394960894643720e-02	nan	nan
4.231000000000000000e+03	-1.179112777798367179e-01	5.655020500881506595e-02	nan	nan
4.232000000000000000e+03	-1.181324105356513499e-01	5.667878873212565949e-02	nan	nan
4.233000000000000000e+03	-1.182076908818174427e-01	5.663410837503298628e-02	nan	nan
4.234000000000000000e+03	-1.177558709269457271e-01	5.658085334967793978e-02	nan	nan
4.235000000000000000e+03	-1.179034656304082107e-01	5.655095356864563161e-02	nan	nan
4.236000000000000000e+03	-1.175211579765204906e-01	5.659029356633488855e-02	nan	nan
4.237000000000000000e+03	-1.178969681126402769e-01	5.653504103431081923e-02	nan	nan
4.238000000000000000e+03	-1.179647910015481777e-01	5.663169688170895111e-02	nan	nan
4.239000000000000000e+03	-1.177876071731982499e-01	5.641745916765909807e-02	nan	nan
4.240000000000000000e+03	-1.176775562311411782e-01	5.663831644005479921e-02	nan	nan
4.241000000000000000e+03	-1.178020281218572080e-01	5.633088885886597397e-02	nan	nan
