# Mr. Estimator v0.1.4
# ------------------------------------------------------------------------
# legendlabel: mydat Fit Exponential
# ------------------------------------------------------------------------
# description: mydat
# m = 0.9939981929202228
# tau = 664.4639338505722 [ms]
# fitrange: 1 <= k <= 5000 [4ms]
# function: $|A| e^{-k/\tau}$
# 	tau [ms]   = 664.4639338505722
# 	A          = 0.9795340892436178
# 
# ------------------------------------------------------------------------
# legendlabel: mydat Fit Exp+Offset
# ------------------------------------------------------------------------
# description: mydat
# m = 0.9946738350015476
# tau = 749.0076236623656 [ms]
# fitrange: 1 <= k <= 3000 [4ms]
# function: $|A| e^{-k/\tau} + O$
# 	tau [ms]   = 749.0076236623656
# 	A          = -0.9808506442087468
# 	O          = -0.03010357084595713
# 
# ------------------------------------------------------------------------
# Data
# ------------------------------------------------------------------------
# 1_steps[1ms]	2_coefficients	3_stderrs	4_mydat_coefficients	5_mydat_stderrs
1.722800000000000000e+04	nan	nan	-5.671529657852698858e-02	3.430624666961887281e-02
1.723200000000000000e+04	nan	nan	-5.595120452389976823e-02	3.419736069312641347e-02
1.723600000000000000e+04	nan	nan	-5.544366000882703510e-02	3.435514408572868522e-02
1.724000000000000000e+04	nan	nan	-5.502289262592348351e-02	3.426658197429997832e-02
1.724400000000000000e+04	nan	nan	-5.468489816332368358e-02	3.417423304308859350e-02
1.724800000000000000e+04	nan	nan	-5.388111505170280202e-02	3.431545640940288078e-02
1.725200000000000000e+04	nan	nan	-5.293167398649319816e-02	3.433388171914097259e-02
1.725600000000000000e+04	nan	nan	-5.247871396940644029e-02	3.426068660523303583e-02
1.726000000000000000e+04	nan	nan	-5.229170057792918713e-02	3.432304917551518009e-02
1.726400000000000000e+04	nan	nan	-5.184401224493671162e-02	3.424825275530391649e-02
1.726800000000000000e+04	nan	nan	-5.122348350804752787e-02	3.424166974604374997e-02
1.727200000000000000e+04	nan	nan	-5.114975841977974225e-02	3.413890752507746373e-02
1.727600000000000000e+04	nan	nan	-5.025938458517566210e-02	3.401952847508264016e-02
1.728000000000000000e+04	nan	nan	-4.997477044848437633e-02	3.404423107567327439e-02
1.728400000000000000e+04	nan	nan	-4.944930375534391936e-02	3.402421381653161769e-02
1.728800000000000000e+04	nan	nan	-4.952974934562852372e-02	3.378248389601601342e-02
1.729200000000000000e+04	nan	nan	-4.894901145397270031e-02	3.390450289222326358e-02
1.729600000000000000e+04	nan	nan	-4.822940661741168672e-02	3.375254295191816578e-02
1.730000000000000000e+04	nan	nan	-4.803990014257684960e-02	3.374418982345427087e-02
1.730400000000000000e+04	nan	nan	-4.745948862346953401e-02	3.365229660013632079e-02
1.730800000000000000e+04	nan	nan	-4.738763413150999526e-02	3.353796743377507328e-02
1.731200000000000000e+04	nan	nan	-4.690020145889237796e-02	3.364434185508926450e-02
1.731600000000000000e+04	nan	nan	-4.627862623066779368e-02	3.362422462227043773e-02
1.732000000000000000e+04	nan	nan	-4.601054248175486666e-02	3.355345141489644856e-02
1.732400000000000000e+04	nan	nan	-4.569053424249904655e-02	3.364352586692639924e-02
1.732800000000000000e+04	nan	nan	-4.502839380049135365e-02	3.342138503085767542e-02
1.733200000000000000e+04	nan	nan	-4.463972639640484408e-02	3.343735135703967271e-02
1.733600000000000000e+04	nan	nan	-4.396473278926982253e-02	3.326980512223474962e-02
1.734000000000000000e+04	nan	nan	-4.333942054868798049e-02	3.346243658124496007e-02
1.734400000000000000e+04	nan	nan	-4.276391815071423769e-02	3.328975341963397172e-02
1.734800000000000000e+04	nan	nan	-4.257916283279837566e-02	3.348104746978721596e-02
1.735200000000000000e+04	nan	nan	-4.236438442412124999e-02	3.329629732500408862e-02
1.735600000000000000e+04	nan	nan	-4.216140760986586411e-02	3.311162828395227548e-02
1.736000000000000000e+04	nan	nan	-4.161866551255483104e-02	3.311728960637289748e-02
1.736400000000000000e+04	nan	nan	-4.119777523268541852e-02	3.308511520635507713e-02
1.736800000000000000e+04	nan	nan	-4.127073161132190082e-02	3.322594408877889427e-02
1.737200000000000000e+04	nan	nan	-4.038606741701974978e-02	3.303372371310211997e-02
1.737600000000000000e+04	nan	nan	-4.021724251158766833e-02	3.296594466172390880e-02
1.738000000000000000e+04	nan	nan	-4.005864460981115732e-02	3.282294275741493711e-02
1.738400000000000000e+04	nan	nan	-3.941351697786005248e-02	3.283123883868280940e-02
1.738800000000000000e+04	nan	nan	-3.943106824373832087e-02	3.282679699898461562e-02
1.739200000000000000e+04	nan	nan	-3.921724556633963271e-02	3.289831083487828461e-02
1.739600000000000000e+04	nan	nan	-3.895527071849577000e-02	3.275557154301517171e-02
1.740000000000000000e+04	nan	nan	-3.893394250687919056e-02	3.260874025074420035e-02
1.740400000000000000e+04	nan	nan	-3.819513430571289114e-02	3.268479261682840503e-02
1.740800000000000000e+04	nan	nan	-3.784664070411426773e-02	3.239043074559654761e-02
1.741200000000000000e+04	nan	nan	-3.758145326913719941e-02	3.251747297806659859e-02
1.741600000000000000e+04	nan	nan	-3.746075758964639152e-02	3.237456984591274151e-02
1.742000000000000000e+04	nan	nan	-3.719405476932922255e-02	3.246827971889276743e-02
1.742400000000000000e+04	nan	nan	-3.642667624677842914e-02	3.250580360367031491e-02
1.742800000000000000e+04	nan	nan	-3.591038050310566693e-02	3.247091834670705335e-02
1.743200000000000000e+04	nan	nan	-3.584704451593356822e-02	3.232909022805318527e-02
1.743600000000000000e+04	nan	nan	-3.571569035128992209e-02	3.237584294883937702e-02
1.744000000000000000e+04	nan	nan	-3.509540912270087132e-02	3.240780586502930299e-02
1.744400000000000000e+04	nan	nan	-3.460923710862832958e-02	3.228497867695295093e-02
1.744800000000000000e+04	nan	nan	-3.452393401150521957e-02	3.224535734850946661e-02
1.745200000000000000e+04	nan	nan	-3.389524006708388715e-02	3.232626348006072126e-02
1.745600000000000000e+04	nan	nan	-3.380184796645155365e-02	3.236079646866690807e-02
1.746000000000000000e+04	nan	nan	-3.315971029859306196e-02	3.225187308074079634e-02
1.746400000000000000e+04	nan	nan	-3.280232161658734602e-02	3.222473419718668158e-02
1.746800000000000000e+04	nan	nan	-3.286031227537174193e-02	3.203318787391150335e-02
1.747200000000000000e+04	nan	nan	-3.247360119317344029e-02	3.196521076867400030e-02
1.747600000000000000e+04	nan	nan	-3.201489438403807425e-02	3.189241071951049583e-02
1.748000000000000000e+04	nan	nan	-3.184517930741263825e-02	3.195517911452154525e-02
1.748400000000000000e+04	nan	nan	-3.133290210009333221e-02	3.190624862330457973e-02
1.748800000000000000e+04	nan	nan	-3.105770862068410465e-02	3.189099511883593946e-02
1.749200000000000000e+04	nan	nan	-3.071213308082194199e-02	3.186656113896622206e-02
1.749600000000000000e+04	nan	nan	-3.028631238033056144e-02	3.177585698249218299e-02
1.750000000000000000e+04	nan	nan	-3.022774677061838139e-02	3.174754316195223247e-02
1.750400000000000000e+04	nan	nan	-2.956828770980924823e-02	3.176450939014636987e-02
1.750800000000000000e+04	nan	nan	-2.937759439079842827e-02	3.174006822229501201e-02
1.751200000000000000e+04	nan	nan	-2.858454131860783259e-02	3.166982438077861617e-02
1.751600000000000000e+04	nan	nan	-2.802296756639742828e-02	3.168831842358441064e-02
1.752000000000000000e+04	nan	nan	-2.759684419980161854e-02	3.167420879187997362e-02
1.752400000000000000e+04	nan	nan	-2.728116803248953337e-02	3.156046523746794397e-02
1.752800000000000000e+04	nan	nan	-2.688171771838906293e-02	3.163037849454441303e-02
1.753200000000000000e+04	nan	nan	-2.690345948733137080e-02	3.146959308029975005e-02
1.753600000000000000e+04	nan	nan	-2.637955936636460913e-02	3.146384857290526055e-02
1.754000000000000000e+04	nan	nan	-2.579118453956112320e-02	3.150325764194601696e-02
1.754400000000000000e+04	nan	nan	-2.543222077745135173e-02	3.141228988085308788e-02
1.754800000000000000e+04	nan	nan	-2.506550102687696291e-02	3.142300981655363201e-02
1.755200000000000000e+04	nan	nan	-2.488720544926116551e-02	3.105734133421052257e-02
1.755600000000000000e+04	nan	nan	-2.438006695835350651e-02	3.109086163556812679e-02
1.756000000000000000e+04	nan	nan	-2.423174877446814326e-02	3.100940327598919813e-02
1.756400000000000000e+04	nan	nan	-2.355049880476457400e-02	3.088010827194884872e-02
1.756800000000000000e+04	nan	nan	-2.349286661529552400e-02	3.084384476706845263e-02
1.757200000000000000e+04	nan	nan	-2.284684551171546271e-02	3.080525872477736168e-02
1.757600000000000000e+04	nan	nan	-2.242871915558282761e-02	3.069330248949378448e-02
1.758000000000000000e+04	nan	nan	-2.185873475139726158e-02	3.054318372232040640e-02
1.758400000000000000e+04	nan	nan	-2.132610192819430622e-02	3.060860503909621985e-02
1.758800000000000000e+04	nan	nan	-2.091628068001989346e-02	3.052614229329277812e-02
1.759200000000000000e+04	nan	nan	-2.082181343736892384e-02	3.035846220827396330e-02
1.759600000000000000e+04	nan	nan	-2.018041349567663290e-02	3.040419730238446902e-02
1.760000000000000000e+04	nan	nan	-2.019430639322065263e-02	3.039201018602826973e-02
1.760400000000000000e+04	nan	nan	-1.959174375958309261e-02	3.022770936482921736e-02
1.760800000000000000e+04	nan	nan	-1.922565415918474699e-02	3.024301661163979887e-02
1.761200000000000000e+04	nan	nan	-1.856508240716901043e-02	3.023148159177201089e-02
1.761600000000000000e+04	nan	nan	-1.759530065280370120e-02	3.008191004830718107e-02
1.762000000000000000e+04	nan	nan	-1.774421593386960733e-02	3.007822362689169943e-02
1.762400000000000000e+04	nan	nan	-1.726140021588239842e-02	2.989562352553118418e-02
1.762800000000000000e+04	nan	nan	-1.701606950936066995e-02	2.996924500620043105e-02
1.763200000000000000e+04	nan	nan	-1.658038161166509178e-02	3.004335834729692303e-02
1.763600000000000000e+04	nan	nan	-1.604886338102833737e-02	2.985161198466494345e-02
1.764000000000000000e+04	nan	nan	-1.548840758630725366e-02	2.984393617033751986e-02
1.764400000000000000e+04	nan	nan	-1.512749012931232338e-02	2.990034139505141561e-02
1.764800000000000000e+04	nan	nan	-1.472430448860510485e-02	2.986042921050983956e-02
1.765200000000000000e+04	nan	nan	-1.457461967320178818e-02	2.990478686028014144e-02
1.765600000000000000e+04	nan	nan	-1.420911733176389267e-02	2.995828300053271498e-02
1.766000000000000000e+04	nan	nan	-1.388719304059654602e-02	2.989728581528743392e-02
1.766400000000000000e+04	nan	nan	-1.394380257639158370e-02	3.008142319319005026e-02
1.766800000000000000e+04	nan	nan	-1.384421150259916924e-02	3.017962667353311576e-02
1.767200000000000000e+04	nan	nan	-1.355473622516866795e-02	3.006625803968548602e-02
1.767600000000000000e+04	nan	nan	-1.320538645845159911e-02	3.028254680269948027e-02
1.768000000000000000e+04	nan	nan	-1.268524314761087721e-02	3.023005490654407171e-02
1.768400000000000000e+04	nan	nan	-1.236418582560002907e-02	3.038398820272622883e-02
1.768800000000000000e+04	nan	nan	-1.262102882727502741e-02	3.025330191449143030e-02
1.769200000000000000e+04	nan	nan	-1.216408853847448027e-02	3.032255552252414998e-02
1.769600000000000000e+04	nan	nan	-1.193422434260800122e-02	3.048265723546046344e-02
1.770000000000000000e+04	nan	nan	-1.174930085540178484e-02	3.052796780066762555e-02
1.770400000000000000e+04	nan	nan	-1.171884724992162952e-02	3.054812631011900870e-02
1.770800000000000000e+04	nan	nan	-1.130507980719433307e-02	3.058881491030375488e-02
1.771200000000000000e+04	nan	nan	-1.129768951898639170e-02	3.043658285780199632e-02
1.771600000000000000e+04	nan	nan	-1.113382974616649104e-02	3.063764644987641492e-02
1.772000000000000000e+04	nan	nan	-1.076031859449770589e-02	3.069842602909424525e-02
1.772400000000000000e+04	nan	nan	-1.014203784179501175e-02	3.074763803360716294e-02
1.772800000000000000e+04	nan	nan	-1.049873378910103593e-02	3.068795508651173468e-02
1.773200000000000000e+04	nan	nan	-1.074216548820661546e-02	3.080660014047485393e-02
1.773600000000000000e+04	nan	nan	-1.013033796533900112e-02	3.081420493086014026e-02
1.774000000000000000e+04	nan	nan	-1.023401105767019793e-02	3.086118257026902387e-02
1.774400000000000000e+04	nan	nan	-9.930722824663956380e-03	3.092647284641897309e-02
1.774800000000000000e+04	nan	nan	-9.467521057250627425e-03	3.096212613334074423e-02
1.775200000000000000e+04	nan	nan	-8.934110713917458452e-03	3.084148299586770767e-02
1.775600000000000000e+04	nan	nan	-9.326959375453757611e-03	3.107818780307889175e-02
1.776000000000000000e+04	nan	nan	-8.793545224225823506e-03	3.094377890632010741e-02
1.776400000000000000e+04	nan	nan	-8.717753166016342994e-03	3.111744343274333580e-02
1.776800000000000000e+04	nan	nan	-8.653448306125920836e-03	3.119417560845963791e-02
1.777200000000000000e+04	nan	nan	-8.147727599897274658e-03	3.118798171322966287e-02
1.777600000000000000e+04	nan	nan	-8.166998252149799270e-03	3.122921363807048406e-02
1.778000000000000000e+04	nan	nan	-8.087080393364084324e-03	3.136837635135338725e-02
1.778400000000000000e+04	nan	nan	-7.068735125967647373e-03	3.153576580728937456e-02
1.778800000000000000e+04	nan	nan	-7.020392519575258117e-03	3.159809636911181663e-02
1.779200000000000000e+04	nan	nan	-6.425167938259310381e-03	3.134184775366039011e-02
1.779600000000000000e+04	nan	nan	-6.356186234784224828e-03	3.143531520059373446e-02
1.780000000000000000e+04	nan	nan	-5.850993248377194325e-03	3.144631194842512772e-02
1.780400000000000000e+04	nan	nan	-5.396290618406416988e-03	3.150865597391290518e-02
1.780800000000000000e+04	nan	nan	-4.889597903571084141e-03	3.158712119142761954e-02
1.781200000000000000e+04	nan	nan	-5.053212945736739424e-03	3.170544876643190124e-02
1.781600000000000000e+04	nan	nan	-4.130073244792109924e-03	3.159241820788370736e-02
1.782000000000000000e+04	nan	nan	-3.796742624530256155e-03	3.171675807505999062e-02
1.782400000000000000e+04	nan	nan	-3.125513069319663193e-03	3.184354195767219453e-02
1.782800000000000000e+04	nan	nan	-2.949403504455944212e-03	3.184942613748698026e-02
1.783200000000000000e+04	nan	nan	-2.364147113989886577e-03	3.197657217667856239e-02
1.783600000000000000e+04	nan	nan	-1.781962013714732907e-03	3.202619354657228190e-02
1.784000000000000000e+04	nan	nan	-1.465268521476967983e-03	3.205848608284606049e-02
1.784400000000000000e+04	nan	nan	-1.145416084522920359e-03	3.220782480673738124e-02
1.784800000000000000e+04	nan	nan	-9.564060232692996044e-04	3.211436134382308211e-02
1.785200000000000000e+04	nan	nan	-2.226964480894773443e-04	3.230267039731694184e-02
1.785600000000000000e+04	nan	nan	3.323520228591163523e-04	3.232478355381610685e-02
1.786000000000000000e+04	nan	nan	6.015740214189476808e-04	3.226894469326329479e-02
1.786400000000000000e+04	nan	nan	1.511031110847473047e-03	3.230678485563919650e-02
1.786800000000000000e+04	nan	nan	1.629710952251775622e-03	3.239325940812656096e-02
1.787200000000000000e+04	nan	nan	2.389451392794268800e-03	3.253092740034924796e-02
1.787600000000000000e+04	nan	nan	2.406781583320819363e-03	3.236970182958790604e-02
1.788000000000000000e+04	nan	nan	2.595108626176395941e-03	3.246362169661438923e-02
1.788400000000000000e+04	nan	nan	3.338878116524579467e-03	3.248048422944358610e-02
1.788800000000000000e+04	nan	nan	3.438511797164417374e-03	3.255600353263030794e-02
1.789200000000000000e+04	nan	nan	4.003844907499605303e-03	3.260920247620145707e-02
1.789600000000000000e+04	nan	nan	4.338803545720021707e-03	3.265126419269437363e-02
1.790000000000000000e+04	nan	nan	4.894300890354250262e-03	3.273770737166143557e-02
1.790400000000000000e+04	nan	nan	4.987455514054517716e-03	3.255297717378161093e-02
1.790800000000000000e+04	nan	nan	5.543097225706733987e-03	3.250915546825872138e-02
1.791200000000000000e+04	nan	nan	6.058452198627524779e-03	3.260846132792034197e-02
1.791600000000000000e+04	nan	nan	6.234425543146560750e-03	3.254336148581900290e-02
1.792000000000000000e+04	nan	nan	6.000363542979923921e-03	3.255320461799643406e-02
1.792400000000000000e+04	nan	nan	6.512238680876527089e-03	3.240799651137527687e-02
1.792800000000000000e+04	nan	nan	7.080707658155147022e-03	3.245683357990578055e-02
1.793200000000000000e+04	nan	nan	7.614479958096447183e-03	3.236536518146236607e-02
1.793600000000000000e+04	nan	nan	8.073906450864082665e-03	3.241329097706861784e-02
1.794000000000000000e+04	nan	nan	8.210850780781736580e-03	3.232721713453138440e-02
1.794400000000000000e+04	nan	nan	8.503455314037391619e-03	3.245943358650746347e-02
1.794800000000000000e+04	nan	nan	9.060302452818606508e-03	3.235256562105472827e-02
1.795200000000000000e+04	nan	nan	9.596630528162002072e-03	3.225945654274305074e-02
1.795600000000000000e+04	nan	nan	9.596998210332181173e-03	3.230008783872077155e-02
1.796000000000000000e+04	nan	nan	1.025671882739711410e-02	3.245870490128868746e-02
1.796400000000000000e+04	nan	nan	1.042424247098899630e-02	3.234581176915548445e-02
1.796800000000000000e+04	nan	nan	1.057086140916232639e-02	3.229154189607461034e-02
1.797200000000000000e+04	nan	nan	1.131188449938221388e-02	3.244671750985553271e-02
1.797600000000000000e+04	nan	nan	1.152868324754690796e-02	3.233241151716609307e-02
1.798000000000000000e+04	nan	nan	1.211385119057293777e-02	3.236842265869883245e-02
1.798400000000000000e+04	nan	nan	1.251493026941016481e-02	3.235957869657824643e-02
1.798800000000000000e+04	nan	nan	1.230644917737247490e-02	3.239029386955055018e-02
1.799200000000000000e+04	nan	nan	1.213226748048104077e-02	3.240788336542899106e-02
1.799600000000000000e+04	nan	nan	1.267495012843889227e-02	3.245740879030060977e-02
1.800000000000000000e+04	nan	nan	1.368077044604458156e-02	3.259969426034132339e-02
1.800400000000000000e+04	nan	nan	1.347850223836796410e-02	3.269233089270789233e-02
1.800800000000000000e+04	nan	nan	1.398814960231050362e-02	3.261472152581515460e-02
1.801200000000000000e+04	nan	nan	1.410240636592082278e-02	3.284244729151603037e-02
1.801600000000000000e+04	nan	nan	1.397799837280516710e-02	3.291578799869583627e-02
1.802000000000000000e+04	nan	nan	1.450965903442207917e-02	3.310266034912223015e-02
1.802400000000000000e+04	nan	nan	1.458114625952830132e-02	3.305078814983173491e-02
1.802800000000000000e+04	nan	nan	1.487955325515068553e-02	3.320147472881446876e-02
1.803200000000000000e+04	nan	nan	1.532983661497337377e-02	3.328014418700173810e-02
1.803600000000000000e+04	nan	nan	1.567075090536949183e-02	3.330546588476104158e-02
1.804000000000000000e+04	nan	nan	1.550824801125385601e-02	3.359780904978876964e-02
1.804400000000000000e+04	nan	nan	1.627438065020164748e-02	3.366024874327334243e-02
1.804800000000000000e+04	nan	nan	1.613469822774992596e-02	3.377799504381629597e-02
1.805200000000000000e+04	nan	nan	1.688594395055802513e-02	3.385695086355754863e-02
1.805600000000000000e+04	nan	nan	1.664671346065828630e-02	3.392173004124099389e-02
1.806000000000000000e+04	nan	nan	1.727455638055628781e-02	3.394700537376194038e-02
1.806400000000000000e+04	nan	nan	1.694454949859290974e-02	3.401579851698986051e-02
1.806800000000000000e+04	nan	nan	1.715450337245951959e-02	3.411535202272171496e-02
1.807200000000000000e+04	nan	nan	1.748743811642330948e-02	3.421913203367638739e-02
1.807600000000000000e+04	nan	nan	1.755174742652565803e-02	3.416880640388276352e-02
1.808000000000000000e+04	nan	nan	1.748119486290939870e-02	3.417486792066283530e-02
1.808400000000000000e+04	nan	nan	1.847310617111341466e-02	3.419763205099193848e-02
1.808800000000000000e+04	nan	nan	1.806254209262394411e-02	3.414531796726235496e-02
1.809200000000000000e+04	nan	nan	1.822568330144205134e-02	3.417707326818764796e-02
1.809600000000000000e+04	nan	nan	1.800467608217657528e-02	3.413915153054458002e-02
1.810000000000000000e+04	nan	nan	1.807257468276905754e-02	3.395813558112426023e-02
1.810400000000000000e+04	nan	nan	1.856750786380973600e-02	3.399832525294390478e-02
1.810800000000000000e+04	nan	nan	1.792080342488239914e-02	3.385484384862072482e-02
1.811200000000000000e+04	nan	nan	1.830226294470697207e-02	3.402127275464314482e-02
